"","hid","SpeciesName","Abundance","regency","village","pid","crop","wave"
"1025",650,"Scleria ciliaris","3","Bungo","Tebing Tinggi",1,"Rubber",2018
"1026",650,"Stenochlaena palustris","63","Bungo","Tebing Tinggi",1,"Rubber",2018
"1027",650,"Paku Cemara","15","Bungo","Tebing Tinggi",1,"Rubber",2018
"1028",650,"Lasianthus inaequalis","9","Bungo","Tebing Tinggi",1,"Rubber",2018
"1029",650,"Centrosema Pubescens","6","Bungo","Tebing Tinggi",1,"Rubber",2018
"1030",650,"Amplas Kijang","15","Bungo","Tebing Tinggi",1,"Rubber",2018
"1031",650,"Cyrtococcum patens","124","Bungo","Tebing Tinggi",1,"Rubber",2018
"1032",650,"Sauropus androgynus (daun katu)","1","Bungo","Tebing Tinggi",1,"Rubber",2018
"1033",650,"Calopogonium Mucunoides","8","Bungo","Tebing Tinggi",1,"Rubber",2018
"1034",658,"Kedobdong","bergetah","Bungo","Tanjung Agung",2,"Rubber",2018
"1035",667,"Adiantum latifolium","4","Bungo","Tanjung Agung",2,"Rubber",2018
"1036",667,"Clidemia hirta","3","Bungo","Tanjung Agung",2,"Rubber",2018
"1037",667,"Dicranopteris linearis","12","Bungo","Tanjung Agung",2,"Rubber",2018
"1038",667,"Hevea Brasiliensis","29","Bungo","Tanjung Agung",2,"Rubber",2018
"1039",667,"Imperata cylindrica","19","Bungo","Tanjung Agung",2,"Rubber",2018
"1040",667,"Lindsaea ensifolia","17","Bungo","Tanjung Agung",2,"Rubber",2018
"1041",667,"Macaranga bancana","1","Bungo","Tanjung Agung",2,"Rubber",2018
"1042",667,"Looks like cleome rutidosperma","18","Bungo","Tanjung Agung",2,"Rubber",2018
"1043",667,"Uncaria Cordata","11","Bungo","Tanjung Agung",2,"Rubber",2018
"1044",667,"Looks Like Tetracera Indica","28","Bungo","Tanjung Agung",2,"Rubber",2018
"1045",667,"Cyrtococcum patens","23","Bungo","Tanjung Agung",2,"Rubber",2018
"1046",667,"Mallotus peltatus","1","Bungo","Tanjung Agung",2,"Rubber",2018
"1047",667,"No Name","1","Bungo","Tanjung Agung",2,"Rubber",2018
"1048",670,"Adiantum latifolium","13","Bungo","Tanjung Agung",3,"Rubber",2018
"1049",670,"Clidemia hirta","68","Bungo","Tanjung Agung",3,"Rubber",2018
"1050",670,"Dicranopteris linearis","8","Bungo","Tanjung Agung",3,"Rubber",2018
"1051",670,"Hevea Brasiliensis","7","Bungo","Tanjung Agung",3,"Rubber",2018
"1052",670,"Lindsaea ensifolia","368","Bungo","Tanjung Agung",3,"Rubber",2018
"1053",670,"Melastoma malabathricum","52","Bungo","Tanjung Agung",3,"Rubber",2018
"1054",670,"Scleria ciliaris","33","Bungo","Tanjung Agung",3,"Rubber",2018
"1055",670,"Endospermum diadenum","3","Bungo","Tanjung Agung",3,"Rubber",2018
"1056",670,"Pouzolzia Zeylanica","13","Bungo","Tanjung Agung",3,"Rubber",2018
"1057",670,"Cyrtococcum patens","2","Bungo","Tanjung Agung",3,"Rubber",2018
"1058",672,"Clidemia hirta","80","Bungo","Teluk Pandak",3,"Rubber",2018
"1059",672,"Dicranopteris linearis","112","Bungo","Teluk Pandak",3,"Rubber",2018
"1060",672,"Lindsaea ensifolia","21","Bungo","Teluk Pandak",3,"Rubber",2018
"1061",672,"LN: Rambutan","1","Bungo","Teluk Pandak",3,"Rubber",2018
"1062",672,"Melastoma malabathricum","12","Bungo","Teluk Pandak",3,"Rubber",2018
"1063",672,"Scleria ciliaris","62","Bungo","Teluk Pandak",3,"Rubber",2018
"1064",672,"Stenochlaena palustris","70","Bungo","Teluk Pandak",3,"Rubber",2018
"1065",672,"Cyrtococcum patens","50","Bungo","Teluk Pandak",3,"Rubber",2018
"1066",672,"Bunga Merah","124","Bungo","Teluk Pandak",3,"Rubber",2018
"1067",672,"Sauropus androgynus","2","Bungo","Teluk Pandak",3,"Rubber",2018
"1068",672,"mirip Lindsaea","70","Bungo","Teluk Pandak",3,"Rubber",2018
"1069",675,"Clidemia hirta","107","Bungo","Teluk Pandak",1,"Rubber",2018
"1070",675,"Hevea Brasiliensis","4","Bungo","Teluk Pandak",1,"Rubber",2018
"1071",675,"Lindsaea ensifolia","628","Bungo","Teluk Pandak",1,"Rubber",2018
"1072",675,"Melastoma malabathricum","4","Bungo","Teluk Pandak",1,"Rubber",2018
"1073",675,"Scleria ciliaris","27","Bungo","Teluk Pandak",1,"Rubber",2018
"1074",675,"Cyrtococcum patens","36","Bungo","Teluk Pandak",1,"Rubber",2018
"1075",675,"No Name","2","Bungo","Teluk Pandak",1,"Rubber",2018
"1076",678,"Clidemia hirta","60","Bungo","Teluk Pandak",1,"Rubber",2018
"1077",678,"Macaranga bancana","5","Bungo","Teluk Pandak",1,"Rubber",2018
"1078",678,"Melastoma malabathricum","22","Bungo","Teluk Pandak",1,"Rubber",2018
"1079",678,"Mikania micrantha","5","Bungo","Teluk Pandak",1,"Rubber",2018
"1080",678,"Scleria ciliaris","152","Bungo","Teluk Pandak",1,"Rubber",2018
"1081",678,"Stenochlaena palustris","57","Bungo","Teluk Pandak",1,"Rubber",2018
"1082",678,"Taenitis blechnoides","55","Bungo","Teluk Pandak",1,"Rubber",2018
"1083",678,"Leptaspis urceolata","21","Bungo","Teluk Pandak",1,"Rubber",2018
"1084",678,"Kantong Semar","10","Bungo","Teluk Pandak",1,"Rubber",2018
"1085",678,"Colocasia Esculenta","1","Bungo","Teluk Pandak",1,"Rubber",2018
"1086",678,"Sirih Hutan","5","Bungo","Teluk Pandak",1,"Rubber",2018
"1087",678,"Daun Jati","2","Bungo","Teluk Pandak",1,"Rubber",2018
"1088",678,"Bunga Hitam","2","Bungo","Teluk Pandak",1,"Rubber",2018
"1089",678,"Bunga Merah","5","Bungo","Teluk Pandak",1,"Rubber",2018
"1090",678,"Daun Rambutan","3","Bungo","Teluk Pandak",1,"Rubber",2018
"1091",678,"Daun Bergerigi","11","Bungo","Teluk Pandak",1,"Rubber",2018
"1092",678,"daun jelutung","9","Bungo","Teluk Pandak",1,"Rubber",2018
"1093",681,"Asystasia gangetica","5","Bungo","Teluk Pandak",1,"Rubber",2018
"1094",681,"Axonopus compressus","24","Bungo","Teluk Pandak",1,"Rubber",2018
"1095",681,"Clidemia hirta","43","Bungo","Teluk Pandak",1,"Rubber",2018
"1096",681,"Dicranopteris linearis","483","Bungo","Teluk Pandak",1,"Rubber",2018
"1097",681,"Lygodium salicifolium","14","Bungo","Teluk Pandak",1,"Rubber",2018
"1098",681,"Melastoma malabathricum","3","Bungo","Teluk Pandak",1,"Rubber",2018
"1099",681,"Mussaenda frondosa","1","Bungo","Teluk Pandak",1,"Rubber",2018
"1100",681,"Ottochloa nodosa","52","Bungo","Teluk Pandak",1,"Rubber",2018
"1101",681,"Scleria ciliaris","38","Bungo","Teluk Pandak",1,"Rubber",2018
"1102",681,"Stenochlaena palustris","112","Bungo","Teluk Pandak",1,"Rubber",2018
"1103",681,"Taenitis blechnoides","5","Bungo","Teluk Pandak",1,"Rubber",2018
"1104",687,"Bauhinia semibifida","6","Bungo","Teluk Pandak",1,"Rubber",2018
"1105",687,"Clidemia hirta","23","Bungo","Teluk Pandak",1,"Rubber",2018
"1106",687,"Dicranopteris linearis","289","Bungo","Teluk Pandak",1,"Rubber",2018
"1107",687,"Lantana camara","1","Bungo","Teluk Pandak",1,"Rubber",2018
"1108",687,"LN: Salung","1","Bungo","Teluk Pandak",1,"Rubber",2018
"1109",687,"Melastoma malabathricum","3","Bungo","Teluk Pandak",1,"Rubber",2018
"1110",687,"Mussaenda frondosa","8","Bungo","Teluk Pandak",1,"Rubber",2018
"1111",687,"Scleria sumatrensis","15","Bungo","Teluk Pandak",1,"Rubber",2018
"1112",687,"Ubi racun/arang","1","Bungo","Teluk Pandak",1,"Rubber",2018
"1113",687,"Rothmannia macrophylla","42","Bungo","Teluk Pandak",1,"Rubber",2018
"1114",687,"Batang Daun Berbulu","1","Bungo","Teluk Pandak",1,"Rubber",2018
"1115",687,"Endospermum diadenum","1","Bungo","Teluk Pandak",1,"Rubber",2018
"1116",687,"Daun Ribu Ribu","1","Bungo","Teluk Pandak",1,"Rubber",2018
"1117",690,"Axonopus compressus","22","Bungo","Tenam",2,"Rubber",2018
"1118",690,"Clidemia hirta","349","Bungo","Tenam",2,"Rubber",2018
"1119",690,"Dicranopteris linearis","736","Bungo","Tenam",2,"Rubber",2018
"1120",690,"Imperata cylindrica","31","Bungo","Tenam",2,"Rubber",2018
"1121",690,"LN: Kaca Kacang","9","Bungo","Tenam",2,"Rubber",2018
"1122",690,"LN: Lengkuas","4","Bungo","Tenam",2,"Rubber",2018
"1123",690,"LN: Plangas","2","Bungo","Tenam",2,"Rubber",2018
"1124",690,"Melastoma malabathricum","104","Bungo","Tenam",2,"Rubber",2018
"1125",690,"Scleria ciliaris","22","Bungo","Tenam",2,"Rubber",2018
"1126",690,"Scleria sumatrensis","46","Bungo","Tenam",2,"Rubber",2018
"1127",690,"Paku Wayang","8","Bungo","Tenam",2,"Rubber",2018
"1128",690,"Batang Daun Berbulu","3","Bungo","Tenam",2,"Rubber",2018
"1129",698,"Adiantum latifolium","284","Bungo","Tenam",2,"Rubber",2018
"1130",698,"Clidemia hirta","34","Bungo","Tenam",2,"Rubber",2018
"1131",698,"Hevea Brasiliensis","1","Bungo","Tenam",2,"Rubber",2018
"1132",698,"Melastoma malabathricum","1","Bungo","Tenam",2,"Rubber",2018
"1133",698,"Scleria ciliaris","42","Bungo","Tenam",2,"Rubber",2018
"1134",698,"Taenitis blechnoides","2","Bungo","Tenam",2,"Rubber",2018
"1135",698,"Pohon Pelagas","12","Bungo","Tenam",2,"Rubber",2018
"1136",698,"Pohon Seribu","2","Bungo","Tenam",2,"Rubber",2018
"1137",698,"Medang Peraweh","1","Bungo","Tenam",2,"Rubber",2018
"1138",698,"Endospermum diadenum","1","Bungo","Tenam",2,"Rubber",2018
